MSA,31-0000,25-0000,51-0000,11-0000,21-0000,19-0000,49-0000,29-0000,45-0000,53-0000,15-0000,41-0000,17-0000,33-0000,39-0000,23-0000,37-0000,27-0000,43-0000,47-0000,35-0000,13-0000
3900003,155480.0,68324.0,-45725.0,28105.0,19845.0,5550.0,41344.0,149240.0,-1475.0,58800.0,14672.0,67900.0,3726.0000000000005,9945.0,31284.0,1988.9999999999998,25792.0,3648.9999999999995,38520.0,77669.0,84110.0,27720.0
3900002,293710.0,153140.0,-177227.0,65175.0,45570.0,11470.0,92800.0,301596.0,-3953.0000000000005,128544.0,28034.0,147250.0,13014.0,28035.0,105732.0,4079.9999999999995,64108.0,13119.999999999998,85260.0,145743.0,210210.0,65184.0
3900001,156860.0,112708.0,-173600.0,50105.0,24885.0,5994.0,77568.0,195651.99999999997,-2832.0,110688.0,38252.0,92700.0,15741.000000000002,15840.0,71544.0,3518.9999999999995,40672.0,7584.999999999999,63800.0,88577.0,141180.0,64596.0
27780,43930.0,27436.0,-8928.0,9515.0,18270.0,1628.0,14272.0,76916.0,-236.0,17136.0,9956.0,27150.0,2160.0,4725.0,39996.0,968.9999999999999,11222.0,1885.9999999999998,17700.0,21513.0,32630.0,15120.0
3000004,41630.0,37088.0,-11160.0,11715.0,17220.0,11396.0,22208.0,81180.0,-3481.0,19200.0,12445.0,39150.0,2160.0,5265.0,30756.0,2346.0,20336.0,3853.9999999999995,21800.0,43834.0,53170.0,22764.0
39820,50600.0,32756.0,-5921.0,16280.0,14700.0,7844.0,16960.0,74620.0,-2773.0,16368.0,7860.0,35450.0,2376.0,6570.0,34188.0,1377.0,13020.0,1639.9999999999998,20080.0,25048.0,39260.0,14952.0
31180,97980.0,72504.0,-15190.0,24640.0,20055.0,7326.0,43136.0,185319.99999999997,-3599.0,46608.0,30392.0,81350.0,3645.0000000000005,13455.0,75636.0,5151.0,25482.0,6067.999999999999,48820.0,49187.0,110825.0,35280.0
3000001,22310.0,20292.0,-3131.0,6160.0,6300.0,4144.0,13184.0,28371.999999999996,-708.0,12624.0,2227.0,15900.0,1269.0,2475.0,13728.0,1071.0,8990.0,1434.9999999999998,9860.0,31714.0,22880.0,7308.0
3000002,25530.0,22724.0,-2511.0,6820.0,7035.0,3256.0,12032.0,30339.999999999996,-944.0,11088.0,2751.0,15750.0,837.0,4815.0,11748.0,1071.0,10912.0,1434.9999999999998,10540.0,29593.0,23140.0,8820.0
3000003,91080.0,58672.0,-16089.0,25355.0,29190.0,18796.0,34368.0,126279.99999999999,-3658.0,29472.0,36156.0,71500.0,6696.0,8910.0,56496.0,5865.0,39308.0,7707.999999999999,40880.0,79790.0,97305.0,56952.0
14500,78890.0,88616.0,-27838.0,50655.0,23205.0,46768.0,28608.0,149732.0,-2301.0,29520.0,168466.0,91000.0,20061.0,9540.0,72468.0,6578.999999999999,28148.0,17097.0,46120.0,43733.0,118820.0,105168.0
33124,687930.0,413896.0,-130634.0,216535.0,121905.0,28194.0,276992.0,1138816.0,-12095.0,435504.0,289379.0,744000.0,28674.000000000004,189450.0,398508.0,86343.0,247318.0,63877.99999999999,418640.0,338956.0,702260.0,519120.0
16974,2372910.0,1650720.0,-743163.0,1520860.0,473550.0,161986.0,731712.0,3337235.9999999995,-15989.000000000002,1396416.0,1676014.0,1809700.0,142533.0,462645.0,1430484.0,172533.0,617458.0,196184.99999999997,1136340.0,975761.0,1954550.0,1872696.0
0200001,20470.0,18468.0,-4464.0,11385.0,8505.0,7030.0,11776.0,25419.999999999996,-1062.0,12528.0,7467.0,15700.0,1377.0,3735.0,17424.0,1122.0,6758.0,1721.9999999999998,11980.0,16564.0,18655.0,15204.0
0200002,41400.0,51528.0,-20212.0,19580.0,17535.0,10656.0,31552.0,48051.99999999999,-1357.0,25344.0,7336.0,18200.0,3375.0,9585.0,26928.0,968.9999999999999,17608.0,1967.9999999999998,21360.0,82012.0,32435.0,13860.0
12260,157090.0,113848.0,-51336.0,53735.0,24045.0,13912.0,61888.0,309304.0,-2655.0,65328.0,35501.0,112050.0,15147.000000000002,29790.0,59928.0,3875.9999999999995,46004.0,6190.999999999999,64600.0,80598.0,126945.0,63924.0
36740,607660.0,418000.0,-115878.0,222365.0,98910.0,38406.0,288960.0,994659.9999999999,-7139.0,340608.0,407279.0,788450.0,41499.0,134415.0,579480.0,52325.99999999999,357120.0,72775.0,384480.0,500152.0,973635.0,529200.0
42200,97520.0,93556.0,-28799.0,55770.0,27825.0,14874.0,35520.0,135628.0,-44427.0,38544.0,66024.0,92950.0,12177.0,15705.0,95172.0,4079.9999999999995,48236.0,11110.999999999998,53820.0,67468.0,136110.0,64092.0
41884,366850.0,344432.0,-82336.0,468160.0,153195.0,155474.0,151616.0,702739.9999999999,-3422.0,269328.0,1170878.0,481200.0,60615.00000000001,99270.0,403392.0,80070.0,236344.0,113323.99999999999,305100.0,318756.0,685880.0,869988.0
23460,41170.0,15124.0,-20026.0,4455.0,5355.0,444.0,8768.0,53627.99999999999,-590.0,10464.0,1179.0,19500.0,594.0,3510.0,16368.0,408.0,5580.0,574.0,9420.0,13736.0,21775.0,5460.0
45820,112240.0,52288.0,-19468.0,30855.0,19215.0,6364.0,29504.0,120539.99999999999,-1593.0,32496.0,39038.0,44900.0,3969.0000000000005,14265.0,45804.0,5865.0,24366.0,4633.0,36960.0,50298.0,56745.0,51324.0
2100003,101200.0,97736.0,-78430.0,47630.0,28560.0,13246.0,51456.0,174987.99999999997,-2537.0,64080.0,31178.0,81100.0,7722.000000000001,15480.0,58740.0,6171.0,29078.0,5084.0,49780.0,72518.0,114205.0,60312.0
47020,40710.0,19076.0,-7130.0,6270.0,5985.0,2220.0,14208.0,61007.99999999999,,13152.0,3144.0,24250.0,1215.0,3105.0,12408.0,561.0,7626.0,1025.0,14380.0,31209.0,27950.0,8148.0
4500004,27600.0,34276.0,-24614.0,13750.0,8190.0,1628.0,16704.0,51659.99999999999,-2242.0,17808.0,5633.0,25400.0,3024.0,5850.0,16368.0,1019.9999999999999,10664.0,860.9999999999999,13460.0,15554.0,31915.0,11592.0
2800004,48530.0,36480.0,-17918.0,17215.0,9345.0,4070.0,23424.0,87575.99999999999,-5900.0,32976.0,7336.0,36750.0,3726.0000000000005,9360.0,26268.0,1581.0,15686.0,1271.0,19940.0,23836.0,47905.0,13272.0
20500,254840.0,222148.0,-41230.0,93060.0,46305.0,64676.0,52480.0,478223.99999999994,-1770.0,51696.0,227547.0,112600.0,16065.000000000002,22680.0,76956.0,7037.999999999999,47058.0,16687.0,79280.0,60398.0,161915.0,171528.0
2800001,156400.0,125932.0,-120466.0,55495.0,23205.0,8214.0,66752.0,238455.99999999997,-3776.0,102192.0,22008.0,114100.0,6642.0,21555.0,49236.0,4641.0,38502.0,5370.999999999999,64920.0,68074.0,122070.0,41412.0
4500001,36340.0,22116.0,-12369.0,10285.0,5880.0,1332.0,17536.0,51003.99999999999,-4012.0000000000005,15648.0,3406.0,25750.0,972.0000000000001,5445.0,17688.0,1019.9999999999999,13826.0,737.9999999999999,15020.0,15756.0,34255.0,9072.0
4500002,62330.0,38228.0,-46779.0,18920.0,9240.0,3330.0,25344.0,71668.0,-1180.0,22416.0,8122.0,37700.0,6129.0,7380.0,25212.0,1019.9999999999999,11656.0,2419.0,22200.0,30199.0,42575.0,13860.0
4500003,37950.0,23028.0,-20274.0,8470.0,9660.0,962.0,14784.0,39524.0,-2242.0,24624.0,1703.0,21700.0,1296.0,7920.0,12276.0,765.0,7812.0,574.0,11840.0,16867.0,24960.0,5628.0
13140,74290.0,68400.0,-48825.0,34430.0,16590.0,12210.0,54464.0,165148.0,-1475.0,50064.0,18078.0,85950.0,12663.0,22140.0,76296.0,4437.0,25482.0,4469.0,47480.0,122513.0,96395.0,41244.0
26820,44620.0,24928.0,-11005.0,21450.0,11235.0,12728.0,16064.0,53299.99999999999,-4897.0,19200.0,14541.0,34750.0,5184.0,6525.0,26796.0,1377.0,10974.0,3402.9999999999995,16740.0,42117.0,33475.0,19404.0
19340,118910.0,81016.0,-58869.0,55495.0,24150.0,7770.0,54272.0,161540.0,-2773.0,61152.0,57771.0,87800.0,9315.0,16920.0,57420.0,4233.0,32240.0,8035.999999999999,54040.0,70195.0,108875.0,73164.0
37340,164450.0,70452.0,-28613.0,38335.0,19005.0,6660.0,54272.0,222383.99999999997,-236.0,42288.0,124057.0,114650.0,22329.0,22005.0,73524.0,5304.0,42842.0,7010.999999999999,64360.0,86557.0,148590.0,84504.0
48260,40020.0,20292.0,-12865.0,7755.0,5040.0,666.0,13632.0,52643.99999999999,,14400.0,2489.0,18800.0,1593.0,3330.0,18216.0,612.0,8494.0,942.9999999999999,11420.0,14948.0,25610.0,6720.0
32420,12190.0,18696.0,-6448.0,4565.0,3255.0,1406.0,5312.0,39688.0,,6384.0,2882.0,22600.0,351.0,6390.0,7392.0,254.99999999999997,6820.0,574.0,10060.0,10302.0,18525.0,6804.0
13380,52670.0,44308.0,-19871.0,18865.0,12495.0,4292.0,20864.0,68060.0,-1829.0,25200.0,17161.0,45950.0,3537.0000000000005,6615.0,32604.0,1988.9999999999998,17732.0,4961.0,24500.0,43733.0,57655.0,32004.0
13220,36570.0,15124.0,-3844.0,9075.0,7875.0,3108.0,13888.0,72160.0,-295.0,15936.0,3668.0,24900.0,945.0000000000001,8100.0,23100.0,1988.9999999999998,9238.0,737.9999999999999,13060.0,20099.0,29315.0,9744.0
41100,48300.0,36860.0,-7998.0,17655.0,11130.0,2220.0,16448.0,58875.99999999999,,17472.0,8908.0,32950.0,1269.0,3870.0,28512.0,1835.9999999999998,16678.0,2910.9999999999995,18760.0,43026.0,43030.0,12600.0
24580,90160.0,70528.0,-57412.0,41910.0,21525.0,7548.0,44352.0,160392.0,-1062.0,66480.0,58950.0,83950.0,7506.000000000001,15750.0,83688.0,2448.0,26040.0,9676.0,54660.0,66963.0,92690.0,71820.0
22020,85100.0,52136.0,-21824.0,36025.0,20475.0,6956.0,34880.0,147928.0,-1593.0,48192.0,58688.0,71700.0,5940.0,8325.0,84876.0,3773.9999999999995,28830.0,7953.999999999999,43240.0,79184.0,78845.0,59808.0
36780,55430.0,33516.0,-46097.0,25355.0,13860.0,4514.0,22976.0,80524.0,-295.0,30000.0,26724.0,37100.0,6291.0,8415.0,40920.0,1632.0,13268.0,3976.9999999999995,27620.0,37976.0,44005.0,36288.0
74854,45080.0,26980.0,-5766.0,11660.0,10920.0,740.0,10112.0,39360.0,,12768.0,4061.0,26700.0,,4050.0,33924.0,765.0,7874.0,2173.0,12060.0,16665.0,31070.0,9492.0
10540,34040.0,23712.0,-14198.0,10560.0,7770.0,1776.0,11968.0,27387.999999999996,-3304.0,21984.0,3799.0,17650.0,1728.0,3690.0,30096.0,408.0,9052.0,1516.9999999999998,11820.0,18786.0,23465.0,8736.0
38060,1072260.0,702392.0,-267096.0,613030.0,295995.0,82806.0,476864.0,1758899.9999999998,-22125.0,574848.0,1000054.0,1107400.0,95715.0,235710.0,860640.0,76041.0,341434.0,95734.99999999999,687140.0,790931.0,1164085.0,914340.0
18580,152950.0,91124.0,-33015.0,33660.0,22050.0,11322.0,69376.0,191715.99999999997,-1239.0,53616.0,19650.0,96150.0,13284.0,20385.0,103356.0,7037.999999999999,33852.0,5739.999999999999,55220.0,110999.0,140985.0,53592.0
33780,31510.0,20064.0,-11997.0,8910.0,4830.0,444.0,16576.0,30995.999999999996,-177.0,19824.0,3275.0,19350.0,2268.0,2070.0,15444.0,458.99999999999994,6572.0,1393.9999999999998,11200.0,12827.0,28795.0,9828.0
5600001,30360.0,28120.0,-4774.0,9075.0,9030.0,5476.0,13376.0,37720.0,-885.0,13728.0,3930.0,17600.0,1215.0,4410.0,16896.0,917.9999999999999,9114.0,2132.0,10520.0,33734.0,26195.0,9072.0
3700003,278300.0,138472.0,-106516.0,43835.0,35595.0,7400.0,77760.0,259939.99999999997,-5782.0,103920.0,26986.0,120450.0,7263.000000000001,32355.0,97020.0,3060.0,49228.0,5903.999999999999,69320.0,92718.0,155480.0,52584.0
3700002,102580.0,53276.0,-19716.0,14740.0,13755.0,3478.0,37504.0,89051.99999999999,-5664.0,37344.0,9432.0,53650.0,1485.0,16740.0,27984.0,1937.9999999999998,26598.0,1885.9999999999998,28160.0,29391.0,72085.0,17640.0
76600,32890.0,21584.0,-6696.0,14410.0,9870.0,2368.0,8832.0,52151.99999999999,-0.0,6816.0,8777.0,21350.0,2457.0,3690.0,22968.0,1019.9999999999999,7998.0,2419.0,11920.0,20503.0,25935.0,14280.0
13740,46920.0,27968.0,-10354.0,14850.0,20160.0,4366.0,28672.0,105451.99999999999,-1947.0000000000002,30288.0,16113.0,54950.0,4536.0,5985.0,39204.0,3569.9999999999995,19840.0,3402.9999999999995,27620.0,50399.0,60125.0,29568.0
20020,48070.0,25460.0,-12772.0,9955.0,4305.0,1332.0,17344.0,85115.99999999999,-2891.0,22272.0,4323.0,40050.0,1485.0,6210.0,17820.0,1071.0,8990.0,1762.9999999999998,17720.0,19493.0,33540.0,9660.0
38660,20240.0,52364.0,-15159.0,11055.0,8610.0,2516.0,12480.0,70848.0,-826.0,13872.0,7598.0,43700.0,2187.0,5985.0,13860.0,357.0,32116.0,1066.0,20300.0,22624.0,35880.0,10836.0
2400001,39100.0,21432.0,-11222.0,12925.0,9240.0,3034.0,13888.0,49363.99999999999,-1534.0,15168.0,9694.0,22550.0,1080.0,2970.0,22836.0,1886.9999999999998,10230.0,1598.9999999999998,15880.0,20200.0,31135.0,13692.0
2400002,8970.0,4256.0,-1550.0,2530.0,1890.0,370.0,3712.0,8692.0,-354.0,3888.0,1048.0,5950.0,432.0,810.0,1980.0,204.0,2728.0,164.0,3720.0,7878.0,8125.0,2772.0
44100,82110.0,47424.0,-8959.0,0.0,20370.0,4144.0,20992.0,156620.0,-413.0,20928.0,40348.0,48450.0,3618.0000000000005,11745.0,32340.0,5049.0,18476.0,4346.0,42200.0,38077.0,66365.0,57708.0
11020,54510.0,22192.0,-14663.0,9185.0,15120.0,1480.0,16640.0,77572.0,,22032.0,8515.0,34050.0,1674.0,4500.0,28116.0,1122.0,10106.0,2173.0,19360.0,24745.0,35165.0,14196.0
19500,35420.0,20064.0,-19468.0,15345.0,6930.0,0.0,16448.0,57399.99999999999,-354.0,21456.0,5109.0,20800.0,2403.0,4455.0,14520.0,866.9999999999999,8122.0,1680.9999999999998,12520.0,21412.0,31200.0,11088.0
21820,16100.0,22116.0,-2573.0,11000.0,9870.0,8066.0,13376.0,32471.999999999996,-0.0,10752.0,7205.0,15650.0,2268.0,3960.0,10692.0,1019.9999999999999,10478.0,1312.0,12400.0,29189.0,22230.0,11256.0
29940,22770.0,36252.0,-8959.0,12870.0,5565.0,2516.0,11200.0,36900.0,,9312.0,23187.0,26100.0,2592.0,4095.0,31416.0,1071.0,9610.0,3935.9999999999995,14180.0,13938.0,45825.0,0.0
5600004,17480.0,29564.0,-6262.0,8580.0,7245.0,5846.0,14208.0,31159.999999999996,-590.0,11184.0,5633.0,16300.0,1728.0,5220.0,16632.0,917.9999999999999,11966.0,2008.9999999999998,10080.0,31512.0,23595.0,7980.0
39540,45540.0,35340.0,-33759.0,15840.0,9345.0,1776.0,19200.0,61991.99999999999,,31248.0,10742.0,37550.0,3186.0,8865.0,42372.0,0.0,13826.0,3033.9999999999995,21620.0,22321.0,41145.0,20328.0
41620,325680.0,253004.0,-127038.0,244090.0,79905.0,43364.0,162560.0,580888.0,-2065.0,214512.0,346495.0,351250.0,36423.0,51390.0,222816.0,29885.999999999996,117304.0,47723.99999999999,265360.0,316433.0,313040.0,337848.0
3700004,105340.0,76380.0,-29419.0,20460.0,25410.0,4810.0,35008.0,105615.99999999999,-1298.0,39552.0,20305.0,68300.0,2673.0,16335.0,69300.0,1988.9999999999998,34534.0,3853.9999999999995,35660.0,55651.0,104910.0,25788.0
36220,27370.0,27132.0,-16182.0,12705.0,5355.0,2220.0,28032.0,52151.99999999999,,30384.0,5371.0,39100.0,2403.0,3780.0,18480.0,1326.0,8742.0,2214.0,20260.0,83527.0,47385.0,14028.0
41740,761070.0,654816.0,-210707.0,450010.0,186690.0,159988.0,271104.0,1167844.0,-14337.0,312240.0,646616.0,703250.0,111213.00000000001,152055.0,621324.0,63902.99999999999,291214.0,76301.0,431940.0,594688.0,972920.0,696780.0
25420,207230.0,129504.0,-48360.0,76065.0,60375.0,15318.0,75648.0,329640.0,-1003.0000000000001,154752.0,162309.0,138700.0,12231.0,32355.0,143880.0,16473.0,53878.0,14554.999999999998,116480.0,84739.0,167700.0,175056.0
4200001,111090.0,73492.0,-48112.0,24695.0,43365.0,6068.0,51200.0,154160.0,-2065.0,52896.0,16637.0,66000.0,6453.0,16560.0,85536.0,2601.0,32364.0,4305.0,50120.0,92112.0,94900.0,32928.0
33874,706560.0,407284.0,-185566.0,272635.0,149310.0,105598.0,254336.0,975471.9999999999,-5959.0,288672.0,592120.0,589000.0,52785.0,78300.0,579084.0,33609.0,186062.0,49814.99999999999,343760.0,367741.0,502385.0,523320.0
4200002,112010.0,72048.0,-59024.0,27335.0,33390.0,6734.0,56000.0,161540.0,-2891.0,69552.0,13231.0,75850.0,6399.0,18900.0,76560.0,1886.9999999999998,32302.0,3238.9999999999995,47000.0,96152.0,88920.0,31248.0
29540,175950.0,81852.0,-76694.0,46695.0,39060.0,11692.0,68800.0,227631.99999999997,-4838.0,103200.0,48339.0,118700.0,10476.0,10440.0,101904.0,4641.0,40424.0,10045.0,73460.0,125341.0,143325.0,66444.0
17420,24610.0,22344.0,-0.0,9625.0,7455.0,1850.0,10816.0,38868.0,-295.0,0.0,3275.0,20900.0,1863.0000000000002,2925.0,11484.0,408.0,6448.0,1148.0,11540.0,12524.0,29315.0,6888.0
42034,54970.0,57456.0,-8277.0,41690.0,17745.0,10656.0,23680.0,85607.99999999999,-1121.0,24048.0,44409.0,59850.0,3753.0000000000005,12375.0,76824.0,3977.9999999999995,27094.0,11274.999999999998,33100.0,52621.0,79365.0,58716.0
22140,33120.0,25992.0,-7223.0,11495.0,6615.0,2812.0,21568.0,39032.0,-1121.0,16320.0,3406.0,24100.0,1809.0000000000002,4770.0,29964.0,612.0,10168.0,983.9999999999999,13900.0,53833.0,34840.0,10584.0
26980,66010.0,62928.0,-15655.0,25850.0,14280.0,15244.0,15552.0,132020.0,-708.0,30048.0,30916.0,39750.0,2268.0,6435.0,49896.0,1530.0,16926.0,4428.0,25900.0,32522.0,60710.0,29232.0
16060,39560.0,36024.0,-11284.0,,7140.0,2368.0,12736.0,77736.0,,11712.0,7598.0,26750.0,1242.0,5760.0,12408.0,1224.0,8804.0,2296.0,17140.0,20705.0,36530.0,
5600002,30820.0,30400.0,-10044.0,13585.0,5880.0,6734.0,28224.0,38212.0,-531.0,22896.0,5633.0,26000.0,4104.0,5670.0,25080.0,1173.0,19716.0,3074.9999999999995,14860.0,72720.0,38480.0,13020.0
5600003,23230.0,25536.0,-7130.0,9900.0,6930.0,5180.0,23616.0,38048.0,-531.0,23232.0,3537.0,21200.0,2106.0,3330.0,13728.0,1122.0,12214.0,1393.9999999999998,11780.0,64539.0,26325.0,10668.0
46140,313950.0,168264.0,-123535.0,134145.0,57435.0,14652.0,146240.0,397371.99999999994,-1888.0,134208.0,110564.0,244950.0,24084.0,39465.0,128040.0,16779.0,64914.0,16358.999999999998,136980.0,205131.0,266565.0,150948.0
43524,396520.0,262352.0,-38502.0,228470.0,88515.0,122618.0,111040.0,668628.0,-0.0,100608.0,450247.0,268400.0,37557.0,50355.0,250932.0,29120.999999999996,136958.0,39934.0,170360.0,230583.0,298870.0,399504.0
49660,207460.0,98344.0,-60450.0,42625.0,43260.0,2886.0,56896.0,247639.99999999997,-649.0,79200.0,23973.0,135500.0,6858.0,26280.0,77748.0,4539.0,40424.0,7010.999999999999,63640.0,77265.0,158665.0,53172.0
39900,98210.0,89908.0,-33046.0,62425.0,25515.0,21312.0,51968.0,174495.99999999997,-1062.0,89184.0,45588.0,112750.0,6750.0,18090.0,114972.0,5712.0,53878.0,12053.999999999998,72440.0,115746.0,141960.0,67620.0
40380,339020.0,338124.0,-104656.0,130735.0,109935.0,23902.0,117696.0,543824.0,-2183.0,124320.0,227809.0,263350.0,30240.000000000004,48645.0,241956.0,17646.0,101928.0,29027.999999999996,167820.0,171498.0,279955.0,188664.0
47664,879520.0,391172.0,-374976.0,322410.0,112770.0,41144.0,287232.0,1099456.0,-2537.0,302592.0,555440.0,671600.0,162324.0,77850.0,446952.0,58802.99999999999,207204.0,76711.0,368080.0,385921.0,690365.0,548604.0
31020,26680.0,17708.0,-9517.0,7700.0,7140.0,2442.0,13504.0,32964.0,-3422.0,17808.0,3930.0,18500.0,1080.0,2160.0,12540.0,765.0,6634.0,942.9999999999999,9460.0,19291.0,22620.0,8148.0
40660,33580.0,21584.0,-11656.0,9460.0,5670.0,740.0,10304.0,62975.99999999999,-354.0,13056.0,4847.0,18300.0,621.0,3645.0,11352.0,917.9999999999999,6324.0,983.9999999999999,10260.0,7878.0,23400.0,7812.0
48900,110400.0,54188.0,-15128.0,24805.0,15750.0,10212.0,33728.0,144156.0,-0.0,35808.0,24497.0,75200.0,4590.0,14445.0,42108.0,0.0,29760.0,5370.999999999999,38980.0,54338.0,103935.0,37548.0
5100004,44160.0,41724.0,-19499.0,10615.0,4935.0,3182.0,21504.0,36408.0,-2124.0,25872.0,9301.0,33500.0,2052.0,7110.0,39072.0,1530.0,15686.0,2583.0,18100.0,31916.0,39520.0,16044.0
21780,109480.0,52364.0,-50375.0,40095.0,20160.0,9694.0,48256.0,190895.99999999997,-1593.0,61920.0,27903.0,78350.0,6804.0,11745.0,63360.0,3671.9999999999995,26660.0,6149.999999999999,41280.0,79487.0,93665.0,42756.0
5100001,76360.0,67564.0,-39339.0,21340.0,30135.0,3774.0,35200.0,136120.0,-1593.0,46608.0,27510.0,63950.0,2889.0,22680.0,58740.0,2805.0,19716.0,2746.9999999999995,39460.0,66660.0,63440.0,26880.0
5100003,29900.0,26448.0,-11687.0,8360.0,9030.0,4144.0,11840.0,34112.0,-2891.0,15696.0,35894.0,24550.0,7749.000000000001,6525.0,23892.0,663.0,10354.0,1352.9999999999998,12520.0,17776.0,25025.0,21000.0
5100002,96370.0,65132.0,-33325.0,15785.0,18375.0,3922.0,32512.0,108895.99999999999,-6018.0,45168.0,12707.0,52050.0,2106.0,19080.0,67056.0,1733.9999999999998,23870.0,2501.0,30400.0,39996.0,59280.0,20664.0
45460,39560.0,31008.0,-25730.0,17600.0,8085.0,2442.0,19584.0,76588.0,-708.0,19104.0,6943.0,33300.0,2106.0,9180.0,23364.0,1835.9999999999998,11594.0,2460.0,18740.0,26361.0,49660.0,15120.0
12100,107640.0,67792.0,-7378.0,25080.0,23415.0,3404.0,29632.0,124311.99999999999,-0.0,27360.0,27379.0,68750.0,2619.0,22410.0,127248.0,3875.9999999999995,38192.0,8774.0,31740.0,46258.0,122785.0,39396.0
14540,46920.0,37848.0,-30194.0,16830.0,11340.0,2442.0,19904.0,76096.0,-295.0,25200.0,9694.0,34750.0,2970.0,3555.0,28116.0,2039.9999999999998,13020.0,3197.9999999999995,19540.0,28886.0,51155.0,19404.0
24500,27140.0,18316.0,-3193.0,5335.0,7455.0,1998.0,12480.0,43459.99999999999,-354.0,9840.0,8253.0,21700.0,945.0000000000001,2700.0,15840.0,1428.0,9610.0,2255.0,10620.0,20301.0,25350.0,14700.0
45540,21160.0,,-2108.0,3850.0,2730.0,1406.0,5248.0,33128.0,-0.0,5520.0,2620.0,14900.0,540.0,7920.0,16500.0,408.0,5332.0,696.9999999999999,6960.0,15150.0,26520.0,5880.0
46700,74980.0,62776.0,-22413.0,36135.0,26040.0,11692.0,36096.0,149240.0,-2124.0,40560.0,24235.0,78700.0,5670.0,15750.0,62568.0,1733.9999999999998,20522.0,4305.0,35140.0,73629.0,83200.0,46788.0
72104,87860.0,53580.0,-15128.0,21780.0,24150.0,2146.0,18624.0,92659.99999999999,-0.0,30864.0,7860.0,38200.0,1620.0,10260.0,40920.0,1937.9999999999998,13578.0,2705.9999999999995,23880.0,34542.0,40300.0,19992.0
35100,45310.0,20444.0,-10013.0,6600.0,5355.0,1702.0,18560.0,52151.99999999999,-826.0,11040.0,7205.0,19400.0,3591.0000000000005,5760.0,15972.0,1581.0,7502.0,901.9999999999999,12160.0,16665.0,30485.0,16296.0
43620,81420.0,44992.0,-30628.0,23815.0,25410.0,5106.0,34816.0,223531.99999999997,-1003.0000000000001,51600.0,58033.0,86400.0,3915.0000000000005,9270.0,73128.0,3518.9999999999995,31744.0,9184.0,49500.0,70902.0,89765.0,68544.0
46660,26450.0,24928.0,-9300.0,12760.0,7875.0,814.0,15488.0,53791.99999999999,-3599.0,24480.0,14410.0,31850.0,540.0,6255.0,25080.0,1173.0,7874.0,1107.0,16200.0,19392.0,40235.0,12012.0
48620,189520.0,135812.0,-96720.0,72325.0,37590.0,7918.0,88000.0,284212.0,-1711.0,82512.0,78076.0,139650.0,18954.0,26955.0,132264.0,7292.999999999999,50592.0,14923.999999999998,96040.0,143521.0,181805.0,109032.0
48540,55890.0,25384.0,-7099.0,12540.0,11445.0,1702.0,19584.0,83312.0,,21072.0,9563.0,33550.0,1269.0,8640.0,27588.0,2754.0,13268.0,2008.9999999999998,20880.0,45450.0,42835.0,15204.0
14010,34040.0,49248.0,-10199.0,37730.0,11235.0,3996.0,19840.0,67896.0,-1829.0,21312.0,60129.0,38500.0,1620.0,7470.0,31680.0,6629.999999999999,19344.0,4920.0,28960.0,23634.0,64350.0,76356.0
26300,31970.0,12160.0,-6045.0,8360.0,6930.0,814.0,9856.0,51823.99999999999,-177.0,8160.0,2489.0,27300.0,675.0,3465.0,15312.0,866.9999999999999,9052.0,901.9999999999999,10360.0,14241.0,30290.0,6636.0
12540,142830.0,174496.0,-37727.0,61985.0,50400.0,20498.0,81984.0,219595.99999999997,-241605.0,99072.0,52793.0,129250.0,20925.0,44190.0,68376.0,4437.0,46500.0,8076.999999999999,68680.0,158166.0,148785.0,86016.0
35084,895850.0,684000.0,-168578.0,376530.0,196560.0,111370.0,255232.0,1038283.9999999999,-3658.0,446976.0,580068.0,563950.0,45792.0,150705.0,404316.0,65688.0,249984.0,49363.99999999999,380820.0,334613.0,505895.0,594384.0
27180,55200.0,26144.0,-24490.0,16610.0,11025.0,1850.0,19904.0,97907.99999999999,-354.0,23904.0,5764.0,30500.0,4455.0,4365.0,28644.0,1377.0,8742.0,1189.0,19200.0,19695.0,33995.0,12684.0
44700,130180.0,130796.0,-43276.0,51535.0,35280.0,11692.0,58496.0,208443.99999999997,-58292.0,135984.0,23449.0,108250.0,4428.0,25965.0,99660.0,4233.0,40548.0,5166.0,72440.0,81911.0,123370.0,52836.0
27740,77740.0,39900.0,-16709.0,21945.0,8295.0,2738.0,18112.0,137760.0,-0.0,20880.0,14541.0,39600.0,2241.0,5670.0,35508.0,1530.0,11470.0,2705.9999999999995,27420.0,18685.0,54145.0,23604.0
48300,30130.0,21888.0,-4154.0,7975.0,5355.0,4514.0,12672.0,46247.99999999999,-7965.000000000001,0.0,5633.0,25900.0,1296.0,3825.0,12144.0,968.9999999999999,10726.0,1967.9999999999998,11340.0,20503.0,31525.0,10836.0
23060,140300.0,80332.0,-83669.0,48070.0,34440.0,3922.0,56704.0,245015.99999999997,-885.0,83520.0,53317.0,101100.0,9477.0,14670.0,73392.0,5151.0,40486.0,10373.0,62100.0,76962.0,132340.0,72828.0
42140,35650.0,25840.0,-3999.0,21340.0,13230.0,5698.0,11776.0,49199.99999999999,-236.0,10896.0,16899.0,36200.0,2079.0,9945.0,42372.0,4182.0,14260.0,4428.0,18900.0,25452.0,49140.0,33264.0
